timestamp_ms,gas,brake,distanceTraveled,speedKmh,normalizedCarPosition
1776175690274,0.0,1.0,0.013799114152789116,0.004468003287911415,0.998945951461792
1776175690293,0.0,1.0,0.013802928850054741,0.00390754034742713,0.998945951461792
1776175690313,0.0,1.0,0.01380435936152935,0.005161913577467203,0.998945951461792
1776175690333,0.0,1.0,0.01380578987300396,0.004947364795953035,0.998945951461792
1776175690353,0.0,1.0,0.013808650895953178,0.004553415812551975,0.998945951461792
1776175690373,0.0,1.0,0.013812942430377007,0.0041124895215034485,0.9989454746246338
1776175690393,0.0,1.0,0.013816280290484428,0.005220375023782253,0.9989454746246338
1776175690413,0.0,1.0,0.013818664476275444,0.006348413415253162,0.998945951461792
1776175690434,0.0,1.0,0.013822002336382866,0.004112731199711561,0.9989454746246338
1776175690453,0.0,1.0,0.013823432847857475,0.004477799870073795,0.998945951461792
1776175690473,0.0,1.0,0.0138272475451231,0.011361656710505486,0.998945951461792
1776175690493,0.0,1.0,0.013831539079546928,0.0037945692893117666,0.998945951461792
1776175690513,0.0,1.0,0.013831539079546928,0.004118533339351416,0.998945951461792
1776175690534,0.0,1.0,0.013834400102496147,0.00426750723272562,0.998945951461792
1776175690553,0.0,1.0,0.013836784288287163,0.0072537558153271675,0.9989454746246338
1776175690573,0.0,1.0,0.013842983171343803,0.004226094577461481,0.998945951461792
1776175690593,0.0,1.0,0.01384393684566021,0.0043619247153401375,0.998945951461792
1776175690613,0.0,1.0,0.013847274705767632,0.006251229904592037,0.998945951461792
1776175690633,0.0,1.0,0.013848228380084038,0.00386643479578197,0.998945951461792
1776175690653,0.0,1.0,0.013850612565875053,0.00387012236751616,0.998945951461792
1776175690673,0.0,1.0,0.013854427263140678,0.005389009136706591,0.998945951461792
1776175690693,0.0,1.0,0.013857288286089897,0.003703505266457796,0.9989454746246338
1776175690713,0.0,1.0,0.013858241960406303,0.0037749793846160173,0.998945951461792
1776175690733,0.0,1.0,0.013863487169146538,0.004007254261523485,0.998945951461792
1776175690753,0.0,1.0,0.013864440843462944,0.004573736805468798,0.998945951461792
1776175690773,0.0,1.0,0.013868732377886772,0.004476991482079029,0.998945951461792
1776175690793,0.0,1.0,0.013870162889361382,0.003947075922042131,0.998945951461792
