timestamp_ms,gas,brake,distanceTraveled,speedKmh,normalizedCarPosition,steerAngle,tyreCompound,wheelsPressureFL,wheelsPressureFR,wheelsPressureRL,wheelsPressureRR,tyreTempFL,tyreTempFR,tyreTempRL,tyreTempRR,tyreWearFL,tyreWearFR,tyreWearRL,tyreWearRR,wheelLoadFL,wheelLoadFR,wheelLoadRL,wheelLoadRR
1776175927873,1.0,0.0,7119.12109375,159.65293884277344,0.0009920442244037986,-0.0009940351592376828,Semislicks (SM),31.763099670410156,30.62911605834961,31.85164451599121,31.01876449584961,68.26937866210938,61.18197250366211,68.8227767944336,63.617279052734375,99.99736785888672,100.0,99.78949737548828,99.93690490722656,3704.70361328125,3501.69482421875,3656.36279296875,4028.561279296875
1776175927893,1.0,0.0,7119.9189453125,159.78807067871094,0.0011780040804296732,-0.0009216107428073883,Semislicks (SM),31.763477325439453,30.629444122314453,31.851978302001953,31.019054412841797,68.27173614501953,61.18403244018555,68.82486724853516,63.61909103393555,99.99736785888672,100.0,99.78946685791016,99.9368667602539,3137.533203125,3580.30908203125,2803.94140625,4120.6435546875
1776175927913,1.0,0.0,7120.583984375,159.95359802246094,0.0014027756405994296,-0.0008148188935592771,Semislicks (SM),31.76392364501953,30.629806518554688,31.852418899536133,31.0194034576416,68.27452850341797,61.1862907409668,68.82762145996094,63.62126922607422,99.99736022949219,100.0,99.78942108154297,99.93682098388672,3603.973876953125,3537.65087890625,4122.69677734375,4022.9833984375
1776175927933,1.0,0.0,7122.1826171875,160.1290740966797,0.0018139806343242526,-0.0008148188935592771,Semislicks (SM),31.764415740966797,30.63020133972168,31.85291290283203,31.019739151000977,68.27760314941406,61.18875503540039,68.8307113647461,63.623374938964844,99.99736022949219,100.0,99.78936767578125,99.936767578125,3645.1669921875,3696.398193359375,4396.68701171875,4014.280029296875
1776175927953,1.0,0.0,7122.849609375,160.27879333496094,0.002037760568782687,-0.0008148188935592771,Semislicks (SM),31.764812469482422,30.630512237548828,31.85331916809082,31.02004623413086,68.28008270263672,61.190704345703125,68.83324432373047,63.62528991699219,99.99736022949219,100.0,99.78933715820312,99.93672943115234,3282.318359375,3351.763671875,3920.923583984375,4166.5732421875
1776175927973,1.0,0.0,7123.65087890625,160.44876098632812,0.0022258716635406017,-0.0008148188935592771,Semislicks (SM),31.765207290649414,30.630859375,31.853790283203125,31.02039909362793,68.28254699707031,61.192874908447266,68.83619689941406,63.62749099731445,99.99735260009766,100.0,99.7892837524414,99.93668365478516,2822.847412109375,3420.508056640625,4273.66650390625,4229.67626953125
1776175927993,1.0,0.0,7124.31884765625,160.6284637451172,0.002449990715831518,-0.0008148188935592771,Semislicks (SM),31.765594482421875,30.631254196166992,31.854284286499023,31.020788192749023,68.28497314453125,61.195335388183594,68.83927917480469,63.62992477416992,99.99735260009766,100.0,99.78923797607422,99.93663787841797,3195.9072265625,3706.8525390625,4251.06201171875,4472.46435546875
1776175928013,1.0,0.0,7125.12109375,160.77407836914062,0.002637933474034071,-0.0008148188935592771,Semislicks (SM),31.76604652404785,30.631576538085938,31.85468292236328,31.021102905273438,68.28779602050781,61.19736099243164,68.8417739868164,63.631900787353516,99.99734497070312,100.0,99.78919982910156,99.93659973144531,4130.40966796875,3396.79296875,3859.311767578125,4095.060546875
1776175928034,1.0,0.0,7126.59423828125,160.92669677734375,0.003050596918910742,-0.0008148188935592771,Semislicks (SM),31.766605377197266,30.631973266601562,31.85509490966797,31.02145004272461,68.2912826538086,61.1998291015625,68.8443374633789,63.634063720703125,99.99734497070312,100.0,99.7891616821289,99.93655395507812,3861.009033203125,3796.88134765625,3318.61083984375,4039.571533203125
1776175928056,1.0,0.0,7127.2646484375,161.09158325195312,0.003276518080383539,-0.0008148188935592771,Semislicks (SM),31.767087936401367,30.63239288330078,31.855487823486328,31.021821975708008,68.29430389404297,61.202457427978516,68.84679412841797,63.636390686035156,99.99734497070312,100.0,99.78911590576172,99.9365005493164,3350.56982421875,3743.528564453125,3600.394287109375,4327.564453125
1776175928073,1.0,0.0,7128.06982421875,161.2447509765625,0.0035025551915168762,-0.0008148188935592771,Semislicks (SM),31.767454147338867,30.632734298706055,31.855907440185547,31.02213478088379,68.29659271240234,61.204593658447266,68.84942626953125,63.63833999633789,99.99734497070312,100.0,99.78907775878906,99.93645477294922,3157.344482421875,3597.545654296875,4599.109375,4019.537841796875
1776175928093,1.0,0.0,7128.87548828125,161.42405700683594,0.0036905002780258656,-0.0008148188935592771,Semislicks (SM),31.767906188964844,30.633155822753906,31.85645866394043,31.022510528564453,68.29940795898438,61.207218170166016,68.85286712646484,63.64069747924805,99.9973373413086,100.0,99.78902435302734,99.93640899658203,3517.790771484375,3832.1708984375,4637.27685546875,4453.55224609375
1776175928114,1.0,0.0,7129.54736328125,161.59332275390625,0.003916892223060131,-0.0008148188935592771,Semislicks (SM),31.76839828491211,30.633560180664062,31.856956481933594,31.022912979125977,68.302490234375,61.209754943847656,68.85597229003906,63.64320755004883,99.9973373413086,100.0,99.78897857666016,99.93636322021484,3591.045654296875,3614.48681640625,4005.507080078125,4439.38037109375
1776175928133,1.0,0.0,7131.02783203125,161.7319793701172,0.004331913776695728,-0.0008148188935592771,Semislicks (SM),31.768810272216797,30.633914947509766,31.857330322265625,31.023244857788086,68.30506896972656,61.21196746826172,68.85831451416016,63.64527893066406,99.99732971191406,100.0,99.78894805908203,99.93631744384766,3442.94482421875,3876.728271484375,3659.69091796875,4288.39599609375
1776175928153,1.0,0.0,7131.83642578125,161.89886474609375,0.004521270282566547,-0.0008148188935592771,Semislicks (SM),31.769275665283203,30.63434600830078,31.857778549194336,31.023649215698242,68.30796813964844,61.21466064453125,68.86111450195312,63.64781188964844,99.99732971191406,100.0,99.78889465332031,99.93627166748047,3582.4072265625,3796.880859375,4009.227783203125,4522.6357421875
1776175928174,1.0,0.0,7132.5107421875,162.07229614257812,0.0047106314450502396,-0.0008148188935592771,Semislicks (SM),31.76972198486328,30.634754180908203,31.85826873779297,31.024036407470703,68.3107681274414,61.21721649169922,68.86418151855469,63.650230407714844,99.99732208251953,100.0,99.78885650634766,99.93622589111328,3054.767333984375,3632.4208984375,4252.8134765625,4230.634765625
1776175928193,1.0,0.0,7133.185546875,162.216552734375,0.004937771707773209,-0.0008148188935592771,Semislicks (SM),31.77008628845215,30.63507080078125,31.85869789123535,31.024368286132812,68.31304168701172,61.21919250488281,68.86685943603516,63.65229797363281,99.99732208251953,100.0,99.788818359375,99.9361801147461,3381.713623046875,3497.38037109375,4213.6201171875,4453.69482421875
1776175928213,1.0,0.0,7133.99609375,162.38262939453125,0.005164964124560356,-0.0008148188935592771,Semislicks (SM),31.770593643188477,30.63550567626953,31.859188079833984,31.024761199951172,68.31621551513672,61.22190475463867,68.86992645263672,63.65475845336914,99.99732208251953,100.0,99.78876495361328,99.9361343383789,3890.06982421875,4030.519287109375,4340.00439453125,4349.107421875
1776175928233,1.0,0.0,7135.4833984375,162.54266357421875,0.0055826762691140175,-0.0008148188935592771,Semislicks (SM),31.771129608154297,30.63595199584961,31.85965347290039,31.025136947631836,68.3195571899414,61.224700927734375,68.87284088134766,63.657108306884766,99.997314453125,100.0,99.78872680664062,99.93608856201172,3695.520751953125,3888.50390625,3666.421142578125,4178.75732421875
1776175928256,1.0,0.0,7136.2958984375,162.69895935058594,0.005810500122606754,-0.0008148188935592771,Semislicks (SM),31.771615982055664,30.636388778686523,31.86009979248047,31.025484085083008,68.32260131835938,61.22743225097656,68.87561798095703,63.65927505493164,99.997314453125,100.0,99.78868103027344,99.93604278564453,3545.194091796875,3853.676513671875,4020.601318359375,4129.21435546875
1776175928274,1.0,0.0,7137.10888671875,162.85110473632812,0.006000588648021221,-0.0008148188935592771,Semislicks (SM),31.772031784057617,30.63677406311035,31.860532760620117,31.025829315185547,68.3251953125,61.22984313964844,68.87832641601562,63.661434173583984,99.997314453125,100.0,99.78864288330078,99.93599700927734,2885.0283203125,4068.128662109375,4495.91357421875,4590.52294921875
1776175928294,1.0,0.0,7137.787109375,163.02676391601562,0.0061904978938400745,-0.0008148188935592771,Semislicks (SM),31.772571563720703,30.63724708557129,31.861061096191406,31.026241302490234,68.32857513427734,61.23279571533203,68.88163757324219,63.66401290893555,99.997314453125,100.0,99.7885971069336,99.93595123291016,4422.98779296875,4050.1982421875,4370.59619140625,4517.4365234375
1776175928314,1.0,0.0,7138.4658203125,163.1643829345703,0.006419093813747168,-0.0007797403959557414,Semislicks (SM),31.773086547851562,30.637638092041016,31.861486434936523,31.02659034729004,68.331787109375,61.235233306884766,68.88429260253906,63.66619110107422,99.99730682373047,100.0,99.7885513305664,99.93590545654297,4121.2275390625,3870.701171875,4193.31201171875,4465.11083984375
1776175928335,1.0,0.0,7139.96044921875,163.34120178222656,0.006838650442659855,-0.0007104070973582566,Semislicks (SM),31.77370834350586,30.63813591003418,31.862030029296875,31.027067184448242,68.33567810058594,61.238346099853516,68.8876953125,63.66917037963867,99.99730682373047,100.0,99.78850555419922,99.93585205078125,3747.32568359375,3906.86376953125,3837.57568359375,4706.86767578125
1776175928354,1.0,0.0,7140.77685546875,163.49432373046875,0.007067902944982052,-0.0007104070973582566,Semislicks (SM),31.774126052856445,30.638526916503906,31.86249542236328,31.02743911743164,68.33828735351562,61.240787506103516,68.8906021118164,63.67149353027344,99.99730682373047,100.0,99.78845977783203,99.9358139038086,3354.115234375,3998.987548828125,5002.57861328125,4692.447265625
1776175928374,1.0,0.0,7141.59375,163.63818359375,0.0072967978194355965,-0.000642229977529496,Semislicks (SM),31.77449607849121,30.63888168334961,31.862987518310547,31.027799606323242,68.3405990600586,61.24301528930664,68.8936767578125,63.673744201660156,99.99729919433594,100.0,99.78842163085938,99.9357681274414,3137.885498046875,3554.2314453125,4746.12060546875,4480.59912109375
1776175928395,1.0,0.0,7142.41162109375,163.82601928710938,0.0074879927560687065,-0.0006085991626605392,Semislicks (SM),31.774953842163086,30.639293670654297,31.863588333129883,31.02825927734375,68.34346008300781,61.24559020996094,68.89743041992188,63.67662811279297,99.99729919433594,100.0,99.78837585449219,99.93572235107422,2987.671630859375,3134.996826171875,4219.1826171875,4511.75146484375
1776175928413,1.0,0.0,7143.09375,163.96348571777344,0.007717594970017672,-0.0006085991626605392,Semislicks (SM),31.7753963470459,30.639589309692383,31.86398696899414,31.02861976623535,68.34622955322266,61.247432708740234,68.89991760253906,63.67887496948242,99.99729919433594,100.0,99.78833770751953,99.93568420410156,3447.758056640625,3439.5830078125,3757.52001953125,4580.9560546875
1776175928434,1.0,0.0,7144.595703125,164.0912322998047,0.00813903659582138,-0.0005752879078499973,Semislicks (SM),31.775758743286133,30.63994598388672,31.864347457885742,31.028949737548828,68.34849548339844,61.249664306640625,68.90216827392578,63.68093490600586,99.9972915649414,100.0,99.78829956054688,99.93563842773438,3023.834716796875,3785.925048828125,3526.261474609375,4116.02685546875
1776175928454,1.0,0.0,7145.416015625,164.24252319335938,0.00833078846335411,-0.0005752879078499973,Semislicks (SM),31.776206970214844,30.640352249145508,31.86473846435547,31.029287338256836,68.35128784179688,61.25220489501953,68.90461730957031,63.683048248291016,99.9972915649414,100.0,99.78826141357422,99.93559265136719,3120.4736328125,3549.288818359375,3260.703369140625,3625.5009765625
1776175928473,1.0,0.0,7146.10009765625,164.40411376953125,0.008561057038605213,-0.0005752879078499973,Semislicks (SM),31.776653289794922,30.64072608947754,31.86520767211914,31.029590606689453,68.35408782958984,61.254539489746094,68.90755462646484,63.684940338134766,99.9972915649414,100.0,99.78821563720703,99.935546875,3310.269287109375,3546.494384765625,3708.846435546875,3724.098388671875
1776175928493,1.0,0.0,7146.92138671875,164.53761291503906,0.008753477595746517,-0.0005752879078499973,Semislicks (SM),31.77711296081543,30.641090393066406,31.86557960510254,31.02988624572754,68.3569564819336,61.25680923461914,68.90987396240234,63.68679428100586,99.9972915649414,100.0,99.78817749023438,99.93550872802734,3758.275146484375,3757.700439453125,3739.050048828125,4023.737060546875
1776175928513,1.0,0.0,7147.6064453125,164.7109832763672,0.008983638137578964,-0.0005752879078499973,Semislicks (SM),31.777585983276367,30.64151382446289,31.866050720214844,31.030237197875977,68.35990905761719,61.259464263916016,68.9128189086914,63.688987731933594,99.9972915649414,100.0,99.78813171386719,99.93546295166016,3475.04345703125,3906.078369140625,3735.9765625,3850.64306640625
1776175928533,1.0,0.0,7149.2529296875,164.87583923339844,0.00940681155771017,-0.0005752879078499973,Semislicks (SM),31.77805519104004,30.64198112487793,31.866519927978516,31.030601501464844,68.36284637451172,61.26237869262695,68.91575622558594,63.69125747680664,99.99728393554688,100.0,99.78807830810547,99.93540954589844,3363.406005859375,3864.456298828125,3984.92333984375,4282.76318359375
1776175928553,1.0,0.0,7149.93994140625,165.0293731689453,0.009638426825404167,-0.0005752879078499973,Semislicks (SM),31.77843475341797,30.642345428466797,31.86698341369629,31.030954360961914,68.36521911621094,61.2646598815918,68.91864776611328,63.6934700012207,99.99728393554688,100.0,99.78804016113281,99.93536376953125,3176.62451171875,3631.93359375,4309.14306640625,4503.0029296875
1776175928573,1.0,0.0,7150.7646484375,165.1933135986328,0.009830961003899574,-0.0005752879078499973,Semislicks (SM),31.778888702392578,30.64272689819336,31.867473602294922,31.031368255615234,68.36804962158203,61.26704025268555,68.92171478271484,63.6960563659668,99.99727630615234,100.0,99.78799438476562,99.93531799316406,3350.2109375,3437.4150390625,4180.234375,4663.0009765625
1776175928593,1.0,0.0,7151.45263671875,165.3562774658203,0.010128289461135864,-0.0005752879078499973,Semislicks (SM),31.779335021972656,30.643112182617188,31.867963790893555,31.031801223754883,68.370849609375,61.26945877075195,68.92477416992188,63.698760986328125,99.99727630615234,100.0,99.78794860839844,99.93527221679688,3191.184326171875,3609.586181640625,4073.932861328125,4450.107421875
1776175928613,1.0,0.0,7152.27880859375,165.48760986328125,0.010260718874633312,-0.0005752879078499973,Semislicks (SM),31.779727935791016,30.643470764160156,31.86836051940918,31.032133102416992,68.37330627441406,61.271697998046875,68.92725372314453,63.700836181640625,99.99727630615234,100.0,99.78791809082031,99.93522644042969,3404.009033203125,3744.32470703125,3894.02392578125,4111.24267578125
1776175928633,1.0,0.0,7153.794921875,165.64584350585938,0.010265299119055271,-0.0005752879078499973,Semislicks (SM),31.78019142150879,30.643869400024414,31.86883544921875,31.03247833251953,68.3761978149414,61.2741813659668,68.93022918701172,63.70298385620117,99.99726867675781,100.0,99.7878646850586,99.93518829345703,3246.7919921875,3389.9990234375,4009.39013671875,3876.07275390625
1776175928653,1.0,0.0,7154.48486328125,165.8069610595703,0.0109136663377285,-0.0005752879078499973,Semislicks (SM),31.78063201904297,30.644243240356445,31.869308471679688,31.032821655273438,68.37895202636719,61.27652359008789,68.93317413330078,63.705142974853516,99.99726867675781,100.0,99.7878189086914,99.93513488769531,3170.690673828125,3472.0517578125,3917.58251953125,4054.88134765625
1776175928674,1.0,0.0,7155.3134765625,165.94898986816406,0.011576107703149319,-0.0006085991626605392,Semislicks (SM),31.781021118164062,30.644575119018555,31.869720458984375,31.03314208984375,68.38137817382812,61.27859115600586,68.93575286865234,63.70714569091797,99.99726104736328,100.0,99.78778076171875,99.93509674072266,3513.78759765625,3528.07275390625,4110.48193359375,4233.62646484375
1776175928693,1.0,0.0,7156.142578125,166.1046142578125,0.011576107703149319,-0.0006085991626605392,Semislicks (SM),31.781524658203125,30.64498519897461,31.87019920349121,31.033506393432617,68.38453674316406,61.28115463256836,68.9387435913086,63.70941925048828,99.99726104736328,100.0,99.78773498535156,99.93505096435547,3682.371337890625,3742.20263671875,3896.046630859375,3895.44384765625
1776175928713,1.0,0.0,7156.833984375,166.2648468017578,0.011576107703149319,-0.0006085991626605392,Semislicks (SM),31.782014846801758,30.6453857421875,31.870655059814453,31.033863067626953,68.3875961303711,61.283668518066406,68.94159698486328,63.711639404296875,99.99726104736328,100.0,99.7876968383789,99.93499755859375,3389.79345703125,3492.014404296875,3728.77490234375,4010.1630859375
