timestamp_ms,gas,brake,distanceTraveled,speedKmh,normalizedCarPosition,steerAngle,tyreCompound,wheelsPressureFL,wheelsPressureFR,wheelsPressureRL,wheelsPressureRR,tyreTempFL,tyreTempFR,tyreTempRL,tyreTempRR,tyreWearFL,tyreWearFR,tyreWearRL,tyreWearRR,wheelLoadFL,wheelLoadFR,wheelLoadRL,wheelLoadRR
1776175818333,1.0,0.0,3557.748291015625,152.9215850830078,0.0009547645458951592,-0.0041262381710112095,Semislicks (SM),29.14589500427246,28.476490020751953,29.493173599243164,28.97573471069336,51.911842346191406,47.728057861328125,54.082332611083984,50.84834289550781,100.0,100.0,100.0,100.0,2564.547607421875,3306.22021484375,3760.52783203125,4764.41064453125
1776175818353,1.0,0.0,3559.1494140625,153.11898803710938,0.0013481747591868043,-0.0041262381710112095,Semislicks (SM),29.146509170532227,28.477081298828125,29.49400520324707,28.9765625,51.915679931640625,47.73176193237305,54.08753204345703,50.853519439697266,100.0,100.0,100.0,100.0,2849.1533203125,3763.67626953125,3568.936767578125,5050.34130859375
1776175818373,1.0,0.0,3559.914794921875,153.29296875,0.001526231993921101,-0.0041262381710112095,Semislicks (SM),29.147165298461914,28.47776985168457,29.49480438232422,28.977340698242188,51.91978454589844,47.736061096191406,54.092533111572266,50.85837936401367,100.0,100.0,100.0,100.0,3317.74755859375,4034.51953125,3587.458251953125,4293.70068359375
1776175818393,1.0,0.0,3560.55322265625,153.43646240234375,0.0017412015004083514,-0.003986669704318047,Semislicks (SM),29.147804260253906,28.478336334228516,29.49546241760254,28.977937698364258,51.92377853393555,47.73960494995117,54.09663772583008,50.86210632324219,100.0,100.0,100.0,100.0,3490.142333984375,3999.281494140625,3241.79443359375,3727.27587890625
1776175818413,1.0,0.0,3561.31982421875,153.5983123779297,0.0019201381364837289,-0.0037559387274086475,Semislicks (SM),29.148468017578125,28.479022979736328,29.49622344970703,28.978605270385742,51.927921295166016,47.74388885498047,54.10139083862305,50.86628723144531,100.0,100.0,100.0,100.0,2784.991455078125,3899.962158203125,3426.465087890625,3780.149658203125
1776175818435,1.0,0.0,3561.959228515625,153.78646850585938,0.0021358500234782696,-0.0035731024108827114,Semislicks (SM),29.149099349975586,28.4796142578125,29.49700927734375,28.97933578491211,51.93186950683594,47.74758529663086,54.1063117980957,50.870853424072266,100.0,100.0,100.0,100.0,2870.489501953125,3297.232177734375,3904.017333984375,4334.107421875
1776175818455,1.0,0.0,3563.36767578125,153.95376586914062,0.0025303582660853863,-0.0034370289649814367,Semislicks (SM),29.149658203125,28.480131149291992,29.497766494750977,28.9799747467041,51.93537139892578,47.75082015991211,54.11103820800781,50.874847412109375,100.0,100.0,100.0,100.0,3036.5908203125,3759.87548828125,4479.21923828125,4499.72607421875
1776175818473,1.0,0.0,3564.13720703125,154.15127563476562,0.002710701897740364,-0.003123178379610181,Semislicks (SM),29.150314331054688,28.48080825805664,29.498607635498047,28.980777740478516,51.93947219848633,47.75505447387695,54.116294860839844,50.879859924316406,100.0,100.0,100.0,100.0,2867.578125,4002.312744140625,3691.2138671875,4886.94580078125
1776175818493,1.0,0.0,3564.779052734375,154.3193359375,0.002926810644567013,-0.0027276230975985527,Semislicks (SM),29.150985717773438,28.481489181518555,29.499399185180664,28.981525421142578,51.94366455078125,47.75931167602539,54.12124252319336,50.88452911376953,100.0,100.0,100.0,100.0,3196.045166015625,4045.6650390625,3559.24609375,4059.26123046875
1776175818514,1.0,0.0,3565.550048828125,154.4885711669922,0.003142950590699911,-0.0022155302576720715,Semislicks (SM),29.151687622070312,28.48218536376953,29.500198364257812,28.982254028320312,51.948055267333984,47.76365280151367,54.126243591308594,50.88908386230469,100.0,100.0,100.0,100.0,3330.479736328125,4020.02197265625,3735.430908203125,4364.7880859375
1776175818533,1.0,0.0,3566.32177734375,154.64767456054688,0.0033229582477360964,-0.0018038330599665642,Semislicks (SM),29.15228843688965,28.4827938079834,29.50088882446289,28.98291778564453,51.95180130004883,47.76746368408203,54.13056182861328,50.89323806762695,100.0,100.0,100.0,100.0,3144.8779296875,4214.603515625,3628.9384765625,4589.416015625
1776175818553,1.0,0.0,3567.73876953125,154.8296356201172,0.0037212043534964323,-0.0014079188695177436,Semislicks (SM),29.1529598236084,28.483474731445312,29.501710891723633,28.983701705932617,51.95600128173828,47.77171325683594,54.13569259643555,50.898136138916016,100.0,100.0,100.0,100.0,3143.13232421875,3814.501953125,4006.046875,4661.40625
1776175818573,1.0,0.0,3568.3837890625,154.99229431152344,0.003937762696295977,-0.0011043987469747663,Semislicks (SM),29.15357208251953,28.484039306640625,29.50244903564453,28.984386444091797,51.95981979370117,47.77524948120117,54.14030075073242,50.90241622924805,100.0,100.0,100.0,100.0,3454.636474609375,3911.57080078125,4207.62744140625,4726.30224609375
1776175818596,1.0,0.0,3569.158447265625,155.20018005371094,0.004118483513593674,-0.0007797403959557414,Semislicks (SM),29.154415130615234,28.484804153442383,29.503437042236328,28.985305786132812,51.9650993347168,47.78002166748047,54.146480560302734,50.90815734863281,100.0,100.0,100.0,100.0,3506.596923828125,3763.37255859375,4009.52783203125,4839.4755859375
1776175818616,1.0,0.0,3569.8046875,155.34970092773438,0.004336411599069834,-0.0006085991626605392,Semislicks (SM),29.155019760131836,28.48539161682129,29.504148483276367,28.985973358154297,51.9688720703125,47.78369903564453,54.15092468261719,50.912330627441406,100.0,100.0,100.0,100.0,3173.65478515625,4183.7001953125,3839.824462890625,4399.6064453125
1776175818635,1.0,0.0,3570.580810546875,155.52450561523438,0.00451758923009038,-0.00047739691217429936,Semislicks (SM),29.15570068359375,28.486103057861328,29.505001068115234,28.986732482910156,51.9731330871582,47.788143157958984,54.15625762939453,50.917083740234375,100.0,100.0,100.0,100.0,3314.89404296875,4029.6015625,4203.75732421875,4497.05029296875
1776175818655,1.0,0.0,3572.00537109375,155.70640563964844,0.004917304031550884,-0.00038288673385977745,Semislicks (SM),29.156410217285156,28.48678970336914,29.505882263183594,28.98750114440918,51.97755813598633,47.79243087768555,54.16175842285156,50.9218864440918,100.0,100.0,100.0,100.0,3186.92041015625,4039.71826171875,4286.5029296875,4393.8896484375
1776175818676,1.0,0.0,3572.65380859375,155.85633850097656,0.0051354905590415,-0.00038288673385977745,Semislicks (SM),29.156993865966797,28.487388610839844,29.50661277770996,28.988170623779297,51.981204986572266,47.79617691040039,54.16633224487305,50.92607116699219,100.0,100.0,100.0,100.0,3197.886962890625,4017.2978515625,3913.773681640625,4790.15234375
1776175818695,1.0,0.0,3573.4326171875,156.03367614746094,0.005353920627385378,-0.00038288673385977745,Semislicks (SM),29.157699584960938,28.48805046081543,29.507434844970703,28.988981246948242,51.985626220703125,47.80031967163086,54.17146682739258,50.93113327026367,100.0,100.0,100.0,100.0,3263.546630859375,3808.545654296875,3933.109619140625,4701.40087890625
1776175818717,1.0,0.0,3574.212158203125,156.21377563476562,0.005536351352930069,-0.00038288673385977745,Semislicks (SM),29.158397674560547,28.48874855041504,29.508281707763672,28.989763259887695,51.9899787902832,47.804683685302734,54.17676544189453,50.93601989746094,100.0,100.0,100.0,100.0,3341.063720703125,3769.170654296875,3930.844970703125,4592.951171875
1776175818735,1.0,0.0,3574.8623046875,156.36622619628906,0.005755074787884951,-0.00038288673385977745,Semislicks (SM),29.15903091430664,28.48933982849121,29.50899314880371,28.99043846130371,51.99393844604492,47.808372497558594,54.181209564208984,50.940242767333984,100.0,100.0,100.0,100.0,3582.721435546875,4138.6015625,3918.875,4559.04150390625
1776175818753,1.0,0.0,3576.425048828125,156.50967407226562,0.0061567844823002815,-0.00038288673385977745,Semislicks (SM),29.159677505493164,28.489944458007812,29.509727478027344,28.9910831451416,51.99798583984375,47.812156677246094,54.1858024597168,50.944271087646484,100.0,100.0,100.0,100.0,3605.875,4164.7607421875,4084.135986328125,4250.240234375
1776175818774,1.0,0.0,3577.0771484375,156.68319702148438,0.006375923752784729,-0.00038288673385977745,Semislicks (SM),29.160430908203125,28.49065399169922,29.510578155517578,28.991859436035156,52.0026969909668,47.816585540771484,54.19111251831055,50.94911575317383,100.0,100.0,100.0,100.0,3591.466064453125,4158.951171875,4035.72265625,4427.1650390625
1776175818794,1.0,0.0,3577.8603515625,156.85894775390625,0.006559464149177074,-0.00038288673385977745,Semislicks (SM),29.16116714477539,28.491395950317383,29.51145362854004,28.99262809753418,52.007301330566406,47.82122802734375,54.19658279418945,50.953922271728516,100.0,100.0,100.0,100.0,3432.39111328125,4347.28564453125,4333.18115234375,4651.52734375
1776175818815,1.0,0.0,3578.513671875,157.03805541992188,0.006779354065656662,-0.00038288673385977745,Semislicks (SM),29.16189956665039,28.49213409423828,29.512344360351562,28.993425369262695,52.01187515258789,47.825843811035156,54.20215606689453,50.95890808105469,100.0,100.0,100.0,100.0,3636.81396484375,4219.47705078125,4313.619140625,4722.25830078125
1776175818833,1.0,0.0,3579.29833984375,157.18902587890625,0.006962737534195185,-0.00038288673385977745,Semislicks (SM),29.162567138671875,28.49274444580078,29.513103485107422,28.994108200073242,52.01605224609375,47.829654693603516,54.20689392089844,50.96317672729492,100.0,100.0,100.0,100.0,3748.53369140625,3991.3369140625,4276.55859375,4704.03369140625
1776175818858,1.0,0.0,3580.738525390625,157.38771057128906,0.007403338328003883,-0.00038288673385977745,Semislicks (SM),29.163423538208008,28.4935245513916,29.514097213745117,28.995044708251953,52.021400451660156,47.83453369140625,54.213111877441406,50.96903610229492,100.0,100.0,100.0,100.0,3387.081787109375,3874.068115234375,4079.302490234375,4905.58349609375
1776175818873,1.0,0.0,3581.525390625,157.51473999023438,0.007587513420730829,-0.00038288673385977745,Semislicks (SM),29.163909912109375,28.49398422241211,29.514711380004883,28.995630264282227,52.02443313598633,47.837398529052734,54.21694564819336,50.972694396972656,100.0,100.0,100.0,100.0,2921.95556640625,3594.5146484375,4180.4658203125,4787.30419921875
